country_code,permalink,category_list,funding_round_type,raised_amount_usd
USA,monetate,Enterprise Software,venture,8000000.0
USA,monetate,Enterprise Software,venture,15000000.0
USA,moneydesktop,Finance,venture,30000000.0
USA,moneystream,Billing,venture,3200000.0
USA,mongodb-inc,Cloud Computing,venture,6500000.0
USA,mongodb-inc,Cloud Computing,venture,20000000.0
USA,mongodb-inc,Cloud Computing,venture,150000000.0
USA,mongodb-inc,Cloud Computing,venture,7700000.0
USA,mongodb-inc,Cloud Computing,venture,80000000.0
USA,mongodb-inc,Cloud Computing,venture,1500000.0
USA,mongodb-inc,Cloud Computing,venture,3400000.0
USA,mongodb-inc,Cloud Computing,venture,42000000.0
USA,mongohq,Cloud Computing,venture,6000000.0
USA,mongosluice,Big Data,venture,30000.0
USA,monitor110,Curated Web,venture,11000000.0
USA,monitor110,Curated Web,venture,5000000.0
USA,monolithic-power-systems,Semiconductors,venture,16700000.0
USA,monopar,Therapeutics,venture,2105100.0
USA,monotype-imaging-holdings,Software,venture,319647.0
USA,monroe-capital,Banking,venture,23000000.0
USA,monroe-hospital,Health Care,venture,1800000.0
USA,monsoon-commerce,E-Commerce,venture,3049999.0
USA,monster-arts,Analytics,venture,10000000.0
USA,monster-mosquito,Health and Wellness,venture,260000.0
USA,monster-mosquito,Health and Wellness,venture,200000.0
USA,monstrous,Games,venture,400000.0
USA,montage-talent,Enterprise Software,venture,6000000.0
USA,montage-talent,Enterprise Software,venture,4700000.0
USA,montage-talent,Enterprise Software,venture,4000000.0
USA,montaj,Games,venture,437500.0
USA,montalvo-systems,Semiconductors,venture,26300000.0
USA,montavista,Software,venture,21000000.0
USA,montavista,Software,venture,3766667.0
USA,monterey-design-systems,Software,venture,25000000.0
USA,monterey-design-systems,Software,venture,10200000.0
USA,monteris-medical,Health Care,venture,3400000.0
USA,monteris-medical,Health Care,venture,8600000.0
USA,monteris-medical,Health Care,venture,9000000.0
USA,monteris-medical,Health Care,venture,8300000.0
USA,monteris-medical,Health Care,venture,30000000.0
USA,monteris-medical,Health Care,venture,3368460.0
USA,monteris-medical,Health Care,venture,7800000.0
USA,montessorium,Education,venture,1000000.0
USA,montiel-usa,Exercise,venture,827500.0
USA,moobella,Manufacturing,venture,9000000.0
USA,moobella,Manufacturing,venture,18000000.0
USA,moobella,Manufacturing,venture,25000000.0
USA,moodlerooms,Education,venture,7150000.0
USA,moodlerooms,Education,venture,2991238.0
USA,moogsoft,Analytics,venture,7000000.0
USA,moogsoft,Analytics,venture,14300000.0
USA,moon-express-inc,Space Travel,venture,16500000.0
USA,moonshado,Messaging,venture,200000.0
USA,moonshado,Messaging,venture,200000.0
USA,moonshado,Messaging,venture,100000.0
USA,moonshoot,Curated Web,venture,6600000.0
USA,moonshoot,Curated Web,venture,160000.0
USA,moontoast,Advertising,venture,4500000.0
USA,moontoast,Advertising,venture,5000000.0
USA,moontoast,Advertising,venture,1718631.0
USA,moontoast,Advertising,venture,780000.0
USA,moov-cc,Consumer Electronics,venture,3000000.0
USA,moovweb,Apps,venture,16000000.0
USA,mophie,Hardware + Software,venture,1000000.0
USA,moprise,Enterprise Software,venture,1738055.0
USA,mopub,Advertising,venture,12000000.0
USA,mopub,Advertising,venture,6500000.0
USA,moqizone-holding,Software,venture,1956000.0
USA,mora-valley-ranch-supply,Public Relations,venture,120000.0
USA,more-health,Healthcare Services,venture,3000000.0
USA,moremagic-solutions,Finance,venture,4125000.0
USA,moreover-com,Business Intelligence,venture,21000000.0
USA,morganfranklin-consulting,Consulting,venture,4822000.0
USA,mork-process,Services,venture,2000000.0
USA,morph-labs,Cloud Computing,venture,5500000.0
USA,morph-labs,Cloud Computing,venture,5000000.0
USA,morph-labs,Cloud Computing,venture,1500000.0
USA,morph-labs,Cloud Computing,venture,750000.0
USA,morph-labs,Cloud Computing,venture,10000000.0
USA,morphick-cyber-security,Cyber,venture,10000000.0
USA,morpho-technologies,Semiconductors,venture,10000000.0
USA,morpho-technologies,Semiconductors,venture,1540000.0
USA,morphotek,Innovation Management,venture,26000000.0
USA,morris-innovative,Biotechnology,venture,1175735.0
USA,morriscooke,Software,venture,300000.0
USA,mortgageramp,Commercial Real Estate,venture,1750000.0
USA,mosaic-biosciences,Biotechnology,venture,2274000.0
USA,mosaic-biosciences,Biotechnology,venture,1000000.0
USA,mosaic-storage-systems,Cloud Computing,venture,517844.0
USA,mosaic-storage-systems,Cloud Computing,venture,875000.0
USA,moseo,Curated Web,venture,1600000.0
USA,moseo,Curated Web,venture,1100000.0
USA,moseo,Curated Web,venture,3000000.0
USA,mosoro,Manufacturing,venture,1500000.0
USA,mostlikely,Analytics,venture,560000.0
USA,mostlikely,Analytics,venture,1591333.0
USA,mostlikely,Analytics,venture,1600000.0
USA,mostlikely,Analytics,venture,6489578.0
USA,mota-motors,Automotive,venture,4500000.0
USA,mota-motors,Automotive,venture,5000000.0
USA,motally,Mobile,venture,1249999.0
USA,motif-biosciences,Biotechnology,venture,1870000.0
USA,motif-biosciences,Biotechnology,venture,1000000.0
USA,motif-investing,Brokers,venture,40000000.0
USA,motif-investing,Brokers,venture,25000000.0
USA,motif-investing,Brokers,venture,35000000.0
USA,motif-investing,Brokers,venture,20000000.0
USA,motif-investing,Brokers,venture,6000000.0
USA,motiga,Games,venture,2500000.0
USA,motion-computing,Software,venture,11200000.0
USA,motion-computing,Software,venture,25000000.0
USA,motion-computing,Software,venture,5599995.0
USA,motion-computing,Software,venture,6000000.0
USA,motionbox,Games,venture,7000000.0
USA,motionbox,Games,venture,6000000.0
USA,motionbox,Games,venture,4200000.0
USA,motionpoint,Business Services,venture,8000000.0
USA,motionsavvy-llc,SaaS,venture,500000.0
USA,motionsoft,Software,venture,6199977.0
USA,motionsoft,Software,venture,2000000.0
USA,motionsoft,Software,venture,10000000.0
USA,motionsoft,Software,venture,600000.0
USA,motista,Analytics,venture,5800000.0
USA,motivano,Enterprise Software,venture,750000.0
USA,motivano,Enterprise Software,venture,1850000.0
USA,motivano,Enterprise Software,venture,850000.0
USA,motive-power-system,Automotive,venture,252000.0
USA,motivemetrics,Software,venture,1500000.0
USA,motivemetrics,Software,venture,1500000.0
USA,moto-europa,Sports,venture,600000.0
USA,motopia,Mobile,venture,15000000.0
USA,motostrano,Bicycles,venture,150000.0
USA,motus-corporation,Software,venture,1307837.0
USA,motus-corporation,Software,venture,1022000.0
USA,mount-knowledge-usa,Software,venture,1350000.0
USA,mountain-view-data,Software,venture,3000000.0
USA,mousera,Biotechnology,venture,20000004.0
USA,mousera,Biotechnology,venture,8800000.0
USA,mouth-foods,E-Commerce,venture,1500000.0
USA,mouth-foods,E-Commerce,venture,1111685.0
USA,mouth-foods,E-Commerce,venture,5500000.0
USA,mouth-party,Manufacturing,venture,25000.0
USA,movableink,Advertising,venture,8000000.0
USA,movableink,Advertising,venture,1290000.0
USA,movaris,Software,venture,10000000.0
USA,movaris,Software,venture,6000000.0
USA,movaris,Software,venture,8000000.0
USA,movaz-networks,Web Hosting,venture,20000000.0
USA,move-loot,Consumer Goods,venture,9000000.0
USA,move-loot,Consumer Goods,venture,10000000.0
USA,moveline,Curated Web,venture,3000000.0
USA,movement-ventures,E-Commerce Platforms,venture,2627390.0
USA,movement-ventures,E-Commerce Platforms,venture,5500000.0
USA,moven,Banking,venture,12000000.0
USA,moven,Banking,venture,8000000.0
USA,movenetworks,Content Delivery,venture,34000000.0
USA,movenetworks,Content Delivery,venture,11300000.0
USA,movenetworks,Content Delivery,venture,46000000.0
USA,movenetworks,Content Delivery,venture,7783349.0
USA,movero-inc,Enterprise Software,venture,5000000.0
USA,movero-technology,Enterprise Software,venture,5000000.0
USA,movero-technology,Enterprise Software,venture,992316.0
USA,movi-medical,Health Care,venture,700754.0
USA,movidius,Mobile,venture,16000000.0
USA,movidius,Mobile,venture,14000000.0
USA,movidius,Mobile,venture,40000000.0
USA,movidius,Mobile,venture,7500000.0
USA,movidius,Mobile,venture,9000000.0
USA,moviepass,Entertainment,venture,2200000.0
USA,moviepilot,Entertainment,venture,7000000.0
USA,moviepilot,Entertainment,venture,16000000.0
USA,moviepilot,Entertainment,venture,7000000.0
USA,movik-networks,Mobile,venture,8500000.0
USA,movik-networks,Mobile,venture,7500000.0
USA,movik-networks,Mobile,venture,25000000.0
USA,movimento-group,Automotive,venture,5600000.0
USA,movimento-group,Automotive,venture,4000000.0
USA,moving-authority,Software,venture,1300000.0
USA,moving-off-campus,Search,venture,1750000.0
USA,movista,Networking,venture,544042.0
USA,movista,Networking,venture,335585.0
USA,movista,Networking,venture,300000.0
USA,movista,Networking,venture,544042.0
USA,movista,Networking,venture,200000.0
USA,movitas-mobile,Mobile,venture,3000000.0
USA,movity-com,Curated Web,venture,1300000.0
USA,movius-interactive,Mobile,venture,26728460.0
USA,movius-interactive,Mobile,venture,13000000.0
USA,moxie-jean,Babies,venture,1375539.0
USA,moxie-software,E-Commerce,venture,5000000.0
USA,moxie-software,E-Commerce,venture,20000000.0
USA,moxie-software,E-Commerce,venture,10000000.0
USA,moximed,Biotechnology,venture,45837656.0
USA,moximed,Biotechnology,venture,33000000.0
USA,moximed,Biotechnology,venture,1770000.0
USA,moxsie,E-Commerce,venture,3700000.0
USA,moxsie,E-Commerce,venture,1000000.0
USA,moxtra,Mobile,venture,10000000.0
USA,moxtra,Mobile,venture,10000000.0
USA,moz,Search,venture,1250000.0
USA,moz,Search,venture,18000000.0
USA,mozes,App Marketing,venture,4999999.0
USA,mozes,App Marketing,venture,11500000.0
USA,mozes,App Marketing,venture,5800000.0
USA,mozido,Enterprise Software,venture,185000000.0
USA,mozido,Enterprise Software,venture,103472242.0
USA,mozido,Enterprise Software,venture,18689550.0
USA,mozilla,Browser Extensions,venture,2000000.0
USA,moziy,Photography,venture,1000000.0
USA,mozy,Flash Storage,venture,1900000.0
USA,mpex-pharmaceuticals,Biotechnology,venture,32000000.0
USA,mphoria,Mobile,venture,1500000.0
USA,mphoria,Mobile,venture,957500.0
USA,mpirica-health-analytics,Health Care,venture,1600000.0
USA,mpirica-health-analytics,Health Care,venture,400000.0
USA,mpirik,Health Care,venture,1750000.0
USA,mportal,Mobile,venture,4000000.0
USA,mpower-com,Advice,venture,36000000.0
USA,mpower-mobile,Mobile,venture,5000000.0
USA,mpv,Health and Wellness,venture,14000000.0
USA,mr-number,Mobile,venture,4797338.0
USA,mr-youth,Advertising,venture,15000000.0
USA,mr3health,Health and Wellness,venture,150000.0
USA,mren,Software,venture,6000000.0
USA,mri-interventions,Health Care,venture,10175550.0
USA,mri-interventions,Health Care,venture,11042021.0
USA,mri-interventions,Health Care,venture,6000000.0
USA,msa-management,Health and Wellness,venture,1700000.0
USA,msa-management,Health and Wellness,venture,2175000.0
USA,msi-security,Security,venture,70000.0
USA,mskynet,Mobile,venture,651000.0
USA,msm-protein-technologies,Biotechnology,venture,250000.0
USA,msnap,Advertising,venture,5000000.0
USA,mspoke,Curated Web,venture,1496950.0
USA,mspot,Music,venture,2330000.0
USA,mti-technology-corporation,Databases,venture,15000000.0
USA,mtm-laboratories,Biotechnology,venture,1672640.0
USA,mtm-laboratories,Biotechnology,venture,57002400.0
USA,mtm-laboratories,Biotechnology,venture,9741900.0
USA,mtm-laboratories,Biotechnology,venture,13158000.0
USA,mtpv,Clean Technology,venture,3250000.0
USA,mtpv,Clean Technology,venture,6500000.0
USA,mtpv,Clean Technology,venture,11200000.0
USA,mu-dynamics,Web Hosting,venture,4000000.0
USA,mu-dynamics,Web Hosting,venture,10000000.0
USA,mu-dynamics,Web Hosting,venture,10000000.0
USA,mu-sigma,Analytics,venture,25000000.0
USA,mu-sigma,Analytics,venture,108000000.0
USA,mucimed,Biotechnology,venture,200000.0
USA,mud-bay,Hospitality,venture,445504.0
USA,mud-bay,Hospitality,venture,80811.0
USA,mulesoft,Enterprise Software,venture,15000000.0
USA,mulesoft,Enterprise Software,venture,37000000.0
USA,mulesoft,Enterprise Software,venture,128000000.0
USA,mulesoft,Enterprise Software,venture,12000000.0
USA,mulesoft,Enterprise Software,venture,50500000.0
USA,mulesoft,Enterprise Software,venture,12500000.0
USA,multigig,Semiconductors,venture,15391054.0
USA,multigig,Semiconductors,venture,10000000.0
USA,multigig,Semiconductors,venture,12500000.0
USA,multimedia,Technology,venture,7500000.0
USA,multiphy-networks,Data Center Infrastructure,venture,7200000.0
USA,multispan,Biotechnology,venture,600000.0
USA,munch-ado,Local Search,venture,1500000.0
USA,munchaway,E-Commerce,venture,600000.0
USA,munchkin,E-Commerce,venture,45000000.0
USA,munetrix,Software,venture,500000.0
USA,murfie,E-Commerce,venture,1400000.0
USA,murfie,E-Commerce,venture,876073.0
USA,murfie,E-Commerce,venture,890001.0
USA,musclepharm,Health and Wellness,venture,170000.0
USA,musclepharm,Health and Wellness,venture,12000000.0
USA,museami,Music,venture,1500000.0
USA,muses-labs,Health and Wellness,venture,785253.0
USA,musestorm,Curated Web,venture,1000000.0
USA,music-dealers,Advertising,venture,1450000.0
USA,music-dealers,Advertising,venture,2180000.0
USA,music-dealers,Advertising,venture,2049999.0
USA,music-dealers,Advertising,venture,1420000.0
USA,music-mastermind,Apps,venture,3050000.0
USA,music-mastermind,Apps,venture,10800000.0
USA,music-mastermind,Apps,venture,11355301.0
USA,music-mastermind,Apps,venture,4850000.0
USA,music-mastermind,Apps,venture,4600000.0
USA,music-nation,Music,venture,993024.0
USA,music-nation,Music,venture,5500000.0
USA,musicane,Curated Web,venture,7725818.0
USA,musicip,Music,venture,2000000.0
USA,musicshake,Music,venture,1000000.0
USA,musicshake,Music,venture,2500000.0
USA,musistic-2,Audio,venture,384302.0
USA,mustard-tree-instruments,Hardware + Software,venture,50000.0
USA,mustbin-inc,Software,venture,1500000.0
USA,mustbin-inc,Software,venture,4500000.0
USA,musthavemenus,Hospitality,venture,500000.0
USA,musthavemenus,Hospitality,venture,325000.0
USA,musthavemenus,Hospitality,venture,500000.0
USA,mutualink,Software,venture,2333224.0
USA,mutualink,Software,venture,6000000.0
USA,mutualink,Software,venture,2000000.0
USA,mutualink,Software,venture,10998530.0
USA,muzik-llc,Electronics,venture,10000000.0
USA,muzooka,Artists Globally,venture,3406159.0
USA,muzooka,Artists Globally,venture,3000000.0
USA,mvalent,Software,venture,6000000.0
USA,mvisum,Health and Wellness,venture,841991.0
USA,mx-logic,Security,venture,4000000.0
USA,mx-orthopedics,Health Care,venture,2064952.0
USA,mxbiodevices,Biotechnology,venture,210000.0
USA,my-ad-box,Advertising,venture,50000.0
USA,my-city-way,Gps,venture,5000000.0
USA,my-clearance-rack,Fashion,venture,0.0
USA,my-coi,Software,venture,25000.0
USA,my-damn-channel,Games,venture,1055804.0
USA,my-damn-channel,Games,venture,3200000.0
USA,my-damn-channel,Games,venture,4400000.0
USA,my-health-direct,Curated Web,venture,600000.0
USA,my-health-direct,Curated Web,venture,100000.0
USA,my-health-direct,Curated Web,venture,4000000.0
USA,my-health-direct,Curated Web,venture,520095.0
USA,my-health-direct,Curated Web,venture,4934196.0
USA,my-health-direct,Curated Web,venture,2413829.0
USA,my-health-direct,Curated Web,venture,8000000.0
USA,my-own-med,E-Commerce,venture,1900000.0
USA,my-perfect-gig,Consulting,venture,3500000.0
USA,my-team-zone,Sports,venture,2300000.0
USA,my-true-fit,E-Commerce,venture,4360000.0
USA,my6sense,Advertising,venture,2500000.0
USA,my6sense,Advertising,venture,2000000.0
USA,my6sense,Advertising,venture,2500000.0
USA,myactivitypal,Web Hosting,venture,5000000.0
USA,mybenefitsource,Services,venture,2850000.0
USA,mybuys,Advertising,venture,2800000.0
USA,mybuys,Advertising,venture,20000000.0
USA,mybuys,Advertising,venture,10000000.0
USA,mycabbage,Marketplaces,venture,950000.0
USA,mycell-technologies,Manufacturing,venture,200000.0
USA,mycell-technologies,Manufacturing,venture,10000000.0
USA,mycotechnology,Disruptive Models,venture,9200000.0
USA,mycroft-talisen,Security,venture,10000000.0
USA,mycuratio,Health and Wellness,venture,200000.0
USA,mydatingtree,Celebrity,venture,10000.0
USA,mydocket,Advertising,venture,3600000.0
USA,mydocket,Advertising,venture,1000000.0
USA,mydrugcosts,Enterprise Software,venture,115000.0
USA,myedmatch,Career Management,venture,2600000.0
USA,myedu,Colleges,venture,5500000.0
USA,myedu,Colleges,venture,3200000.0
USA,myedu,Colleges,venture,10000000.0
USA,myer,E-Commerce,venture,181592251.0
USA,myfab5,Hospitality,venture,50000.0
USA,myfab5,Hospitality,venture,17500.0
USA,myfit,Education,venture,1000000.0
USA,myfitnesspal,Exercise,venture,18000000.0
USA,myforce,Security,venture,953515.0
USA,myforce,Security,venture,2000000.0
USA,myforce,Security,venture,250000.0
USA,myfreightworld,Software,venture,1507162.0
USA,mygistics,Software,venture,342186.0
USA,mygola,Travel,venture,1500000.0
USA,myhealthteams,Health and Wellness,venture,5000000.0
USA,myhealthteams,Health and Wellness,venture,3360000.0
USA,myjambi,E-Commerce,venture,2175000.0
USA,mykonos-software,Software,venture,4000000.0
USA,mylife-com,Internet,venture,25000000.0
USA,mylikes,Advertising,venture,5600000.0
USA,mylingo-2,Entertainment Industry,venture,1125007.0
USA,mymatrixx,Biotechnology,venture,180000.0
USA,mymedmatch,Assisitive Technology,venture,750000.0
USA,mynewfinancialadvisor-com,Finance,venture,1500000.0
USA,mynewplace,Real Estate,venture,8000000.0
USA,mynewplace,Real Estate,venture,12000000.0
USA,mynexus,Health Care,venture,13600000.0
USA,myocor-inc,Health Care,venture,24000000.0
